Gene ID	WKY.adrenals_replicate.2	SHR.adrenals_replicate.1	SHR.adrenals_replicate.2	SHR.adrenals_replicate.3	WKY.adrenals_replicate.1	WKY.adrenals_replicate.3
ENSRNOG00000001823	10.62170317	10.6855739	10.76265854	10.66305956	10.39464813	10.46497027
ENSRNOG00000001827	10.19051271	10.26244192	10.1445463	10.19831029	10.28816442	10.07571218
ENSRNOG00000001837	10.74536515	10.67591057	10.68388722	10.81535537	10.47511936	10.76069607
ENSRNOG00000001849	10.04138118	10.28257349	10.2274198	10.25942234	9.899852248	10.18238321
ENSRNOG00000001865	9.742697231	9.770132047	9.667473077	9.780820067	9.604836514	9.46879701
ENSRNOG00000001867	8.668470418	8.628343574	8.37359304	8.59078365	8.611517539	8.573298585
ENSRNOG00000001870	10.62974002	10.39419347	10.4625597	10.48024154	10.41866128	10.48286634
ENSRNOG00000001873	10.11235144	10.18656455	10.14133038	10.21038548	10.23237544	9.985076437
ENSRNOG00000001878	10.45484903	10.69931893	10.43244634	10.27299281	10.28313849	10.20123959
ENSRNOG00000001880	10.5233133	10.50901082	10.67191551	10.69553377	10.96529943	10.5959697
ENSRNOG00000001889	10.00943391	10.65872088	10.42951988	10.4461799	9.446180603	9.527750867
ENSRNOG00000001890	12.1294975	12.09595604	12.06157875	11.94086631	11.89773993	11.85060657
ENSRNOG00000001924	8.959096788	9.024795463	9.054146806	9.067337375	8.953041257	9.039874247
ENSRNOG00000001928	10.27226095	10.26292327	10.15189876	10.26568937	9.970140892	10.32199052
ENSRNOG00000001942	10.11838275	10.1878986	10.15010736	10.26599478	9.425880449	10.11131914
ENSRNOG00000001945	7.005733923	7.081868066	6.90944564	6.845732493	6.934796982	7.071542068
ENSRNOG00000001949	9.426792345	9.505402687	9.504706751	9.518590686	9.321751288	9.506511765
ENSRNOG00000001951	11.53714013	11.54178194	11.52781128	11.55767626	11.4956839	11.43619489
ENSRNOG00000001957	8.57878442	8.747776923	8.661528171	8.594786931	8.437297225	8.520683083
ENSRNOG00000001959	9.646360354	9.347489351	9.393739238	9.252628873	9.363581863	9.546010597
ENSRNOG00000001960	7.525883642	7.488945745	7.157503207	7.515544613	7.418456327	7.412000214
ENSRNOG00000001963	9.864510442	10.09600553	10.13350646	10.08585176	9.706893555	9.973679248
ENSRNOG00000001964	10.74890438	11.39838864	11.32978465	11.04923009	11.02800374	11.04698938
ENSRNOG00000001967	8.178872531	8.066159179	7.767848562	7.987282649	7.956889526	8.011570926
ENSRNOG00000001971	8.990949399	8.849742671	9.004622595	8.983238572	9.243877482	8.645988555
ENSRNOG00000001973	8.299221808	8.515722372	8.408336784	8.340863497	7.929098534	8.286470468
ENSRNOG00000001980	10.3356182	10.4874299	10.39845531	10.16502792	9.896703267	10.15386093
ENSRNOG00000001984	10.52646298	10.42560985	10.28413488	10.30891244	10.42790434	10.1902606
ENSRNOG00000001989	8.088407938	8.363182921	8.390482774	8.366942567	7.996442251	8.05117515
ENSRNOG00000001990	9.531201366	9.545382727	9.368316162	9.332104818	8.870617495	9.297036454
ENSRNOG00000001991	13.81403086	13.84249117	13.76568324	13.89844826	13.8311742	13.67316489
ENSRNOG00000001992	10.71495103	10.80551626	10.9249062	10.9688479	10.86995429	10.53332208
ENSRNOG00000001996	10.17066582	10.08957723	10.25327405	10.42004747	10.33706965	10.10096743
ENSRNOG00000002011	9.890256458	10.04707301	9.676643245	10.15434272	9.926815175	10.02577588
ENSRNOG00000002024	8.041433249	7.899880001	7.737678948	7.893905462	7.930846573	7.896790721
ENSRNOG00000002039	6.555296318	6.57505905	6.623015913	6.528591611	6.484217833	6.303980331
ENSRNOG00000002042	9.349060995	9.281746773	9.074689773	9.332008566	9.210911111	9.413569345
ENSRNOG00000002045	9.013258268	8.889896651	9.016676457	9.045734758	9.040739511	9.004044539
ENSRNOG00000002051	10.46349871	10.67319321	10.52834144	10.56282387	10.46470129	10.69248199
ENSRNOG00000002054	9.072632278	8.878926722	8.472259146	8.863450346	8.867186372	9.034541404
ENSRNOG00000002074	7.494918791	7.494659318	7.581381779	7.461965387	7.553270041	7.438489376
ENSRNOG00000002079	9.290349129	9.250128876	9.195844616	9.025649524	9.224818251	9.178956356
ENSRNOG00000002093	11.05202087	11.05240016	10.86185575	10.93478169	10.71901034	10.83312673
ENSRNOG00000002097	11.7844291	12.38396616	12.05547767	12.18965533	11.93427544	12.05502302
ENSRNOG00000002104	8.532420276	8.301736721	8.49899038	8.379247855	8.555229811	8.49943702
ENSRNOG00000002105	9.574545527	9.908243906	9.618543434	9.588394016	9.653860964	9.952150393
ENSRNOG00000002115	13.89772692	14.22951957	14.24954709	14.28459416	13.48514257	13.6285947
ENSRNOG00000002117	9.783842649	9.856834967	9.74719508	9.603008458	9.587936808	9.868585339
ENSRNOG00000002128	7.578089921	7.828887537	7.738964012	7.816269377	7.504847917	7.730851926
ENSRNOG00000002141	8.424655695	8.410087868	8.328739028	8.448144307	8.489443041	8.393379472
ENSRNOG00000002142	10.6912173	10.60232469	10.43093472	10.66972829	10.64112481	10.91240114
ENSRNOG00000002149	7.982421405	7.905843497	7.907104984	7.877419579	7.766021353	7.846604305
ENSRNOG00000002158	6.27670955	6.309354981	6.095751311	6.571607416	6.303515638	6.453173554
ENSRNOG00000002164	11.00540184	11.14877497	11.02191013	10.98039627	11.02510968	11.26806452
ENSRNOG00000002168	7.465294301	7.562063034	7.648772838	7.717387049	7.643219919	7.588368472
ENSRNOG00000002212	7.590360595	7.427379692	7.785668417	7.689110026	7.486215405	7.646734234
ENSRNOG00000002216	7.588357446	7.435160307	7.578723857	7.398967359	7.486435221	7.514155002
ENSRNOG00000002225	10.51851502	10.70673684	10.63137506	10.5635199	10.34244103	10.60569381
ENSRNOG00000002227	8.47074571	8.662685702	8.469736952	8.616204159	8.383904845	8.753084026
ENSRNOG00000002229	10.55318825	10.69873827	10.70135915	10.62742088	10.62273917	10.67994105
ENSRNOG00000002244	8.720890604	8.76500932	8.645241955	8.891041122	8.767451226	8.733439582
ENSRNOG00000002247	9.982346003	9.87200801	9.996090535	9.677460447	10.04051614	9.994086563
ENSRNOG00000002251	11.95445256	12.04394166	11.93022839	11.78810628	12.49780925	12.34003164
ENSRNOG00000002255	10.63575668	10.23546633	10.28499822	10.35980009	10.89126314	10.37992322
ENSRNOG00000002265	10.22088969	10.30926051	10.25300053	10.24079536	10.16143242	10.07315091
ENSRNOG00000002292	9.742614453	9.687250909	9.666463159	9.378416164	9.959429258	9.649527188
ENSRNOG00000002301	9.787926129	9.734343618	9.76885642	9.835285972	9.883793566	9.708388335
ENSRNOG00000002303	7.492369283	7.342138908	7.391506091	7.596256604	7.417750294	7.420342128
ENSRNOG00000002305	8.638074279	8.774266091	8.582739044	8.653029614	8.585996937	8.689956772
ENSRNOG00000002327	10.08049087	9.651270655	9.987510228	10.12563504	10.05067643	10.40079011
ENSRNOG00000002331	9.182607046	9.08511723	9.112261078	8.904814204	9.172353411	8.831682934
ENSRNOG00000002336	9.66707787	9.47534109	9.665043208	9.551429585	9.468099265	9.532014184
ENSRNOG00000002339	9.166229422	9.138184442	9.194128513	9.223984945	9.336575762	9.117926763
ENSRNOG00000002342	10.84357389	10.8422829	10.80394706	10.91533113	10.70235312	10.62270467
ENSRNOG00000002343	10.59624321	10.45394873	10.22979624	10.30812824	10.48670274	10.53295071
ENSRNOG00000002349	9.295910841	9.20892386	9.025060271	9.024823553	9.05836079	9.07901148
ENSRNOG00000002360	8.78863613	9.025226759	8.883014812	8.946000048	8.654979684	8.868839099
ENSRNOG00000002361	8.151137124	8.153928806	8.146310241	8.301838095	8.114027746	8.109190805
ENSRNOG00000002364	11.4928708	11.48453258	11.47187445	11.56550515	11.50475574	11.47699413
ENSRNOG00000002369	8.870952988	8.692487645	8.952267922	8.943451428	8.800783668	8.708783616
ENSRNOG00000002373	11.17704073	11.30308071	11.18792886	11.24502559	10.96955771	11.16158899
ENSRNOG00000002378	10.67837561	10.83697434	11.06819929	10.92758478	10.77136121	10.79737744
ENSRNOG00000002381	8.938621181	8.993600663	8.988075129	8.903014997	8.923266621	8.884681619
ENSRNOG00000002389	13.76532268	13.81316932	13.76290338	13.79379256	14.29759071	14.21377358
ENSRNOG00000002419	10.8696728	11.14160573	11.04492006	10.9697868	10.9064299	11.04393819
ENSRNOG00000002425	9.50662647	9.634700894	9.471841529	9.48546306	9.422349215	9.849647443
ENSRNOG00000002433	7.894201643	7.756356479	8.033374844	7.87372768	7.879320035	7.89315262
ENSRNOG00000002440	10.54343734	10.43150204	10.57480484	10.51798131	10.38686605	10.46513384
ENSRNOG00000002456	11.28122411	11.39985888	11.33362853	11.36224493	11.13701427	11.34023176
ENSRNOG00000002460	7.972436394	7.948917128	7.977724999	7.945448815	7.898986514	7.902296504
ENSRNOG00000002461	8.437569191	8.327960525	8.352396195	8.426463908	8.518718287	8.199833311
ENSRNOG00000002468	6.70413974	6.55967875	6.572515664	6.891407743	6.824502348	6.848143366
ENSRNOG00000002484	7.515137925	7.403408551	7.227618925	7.405714674	7.197434099	7.37505085
ENSRNOG00000002509	8.098206851	8.257565538	7.9505557	8.215441428	8.262586378	8.044006749
ENSRNOG00000002517	7.180107237	7.207408862	7.337624772	7.50139842	6.951010339	7.328676792
ENSRNOG00000002520	12.41452518	12.01384869	12.51278682	12.91301993	12.91647134	12.92691413
ENSRNOG00000002525	10.00062827	10.24085814	9.922968139	10.18210002	9.812367015	10.37311989
ENSRNOG00000002539	9.089317693	9.066284617	9.040808116	9.116700949	8.976800255	9.000796834
ENSRNOG00000002546	10.12474078	9.553982024	9.517201714	9.323682186	9.858402059	9.868959606
ENSRNOG00000002548	7.429592431	7.456436139	7.678772917	7.318382879	7.343415991	7.415471767
ENSRNOG00000002549	9.047492893	9.205085942	9.301961876	9.0757144	9.164448022	9.098151209
ENSRNOG00000002556	9.164271784	9.300672542	9.25353311	9.251936216	9.612675884	9.398098775
ENSRNOG00000002565	6.776833284	6.507937013	6.761013725	6.635470009	7.068627635	6.553686565
ENSRNOG00000002566	7.914881265	7.954577583	7.970821973	8.083428119	8.032497777	8.082763784
ENSRNOG00000002569	9.618339858	9.666572668	9.772162318	9.682803779	9.792292335	9.778155058
ENSRNOG00000002578	7.401196063	7.45515875	7.452653578	7.454133292	7.424817685	7.554752029
ENSRNOG00000002582	9.999444777	10.11611869	10.13883871	10.30366472	10.01893213	10.07989172
ENSRNOG00000002598	8.779964497	8.699657071	8.666126174	8.752230301	8.84315516	8.845074428
ENSRNOG00000002609	8.128481748	8.263220633	8.273908072	8.308622407	8.103744622	8.213172377
ENSRNOG00000002618	7.389782735	7.202783364	7.308169851	7.17442217	7.475446652	7.38247055
ENSRNOG00000002628	8.524585718	8.505112317	8.664243843	8.838812942	8.566152163	8.842402687
ENSRNOG00000002632	12.80901751	12.75818848	12.95544778	12.56383683	13.3554877	12.86811234
ENSRNOG00000002636	9.689207263	9.726372489	9.76855413	9.672569384	9.674702003	9.419292558
ENSRNOG00000002640	7.243457083	7.305950061	7.376165664	7.534464426	7.294594555	7.426194564
ENSRNOG00000002643	12.44837164	12.36274133	12.52832425	12.37727501	12.37206282	12.0861034
ENSRNOG00000002657	10.36717972	11.14268452	10.74773117	10.97473977	9.60016628	10.16084687
ENSRNOG00000002669	12.41041353	12.36408327	12.60777765	12.14504463	12.63231312	12.42252021
ENSRNOG00000002671	13.80531029	13.82629964	13.71904218	13.85556281	13.94953941	13.67439315
ENSRNOG00000002680	11.16971832	11.21744265	11.19887896	11.21883228	11.20188165	11.21614164
ENSRNOG00000002682	9.617642052	9.480603225	9.653761636	9.636072626	9.648521123	9.694348801
ENSRNOG00000002693	10.60690725	10.36584576	10.32127038	10.57946538	10.52773984	10.16452717
ENSRNOG00000002723	8.035749422	8.22278762	8.068422125	8.050961982	7.688857032	7.914824858
ENSRNOG00000002724	10.21305533	10.24543406	10.34699479	10.33795893	10.2662799	10.32624708
ENSRNOG00000002735	9.741309978	9.65916662	9.864408086	9.239593491	10.42905043	9.776031515
ENSRNOG00000002746	11.30262542	11.17509755	11.15950353	11.27715811	11.34451396	11.25707413
ENSRNOG00000002754	7.211311854	7.359859728	7.348947287	7.485829574	7.313831853	7.069794078
ENSRNOG00000002755	11.11460147	11.26108229	11.27156699	11.15703211	11.19185367	11.04721029
ENSRNOG00000002763	8.165929731	8.085697904	8.102091312	8.005291422	8.111472602	7.954973298
ENSRNOG00000002767	7.793760642	7.888321752	7.759660375	7.750497162	7.670046077	7.90999893
ENSRNOG00000002773	8.976303276	8.845115357	8.831060693	8.604998538	8.892093648	9.087952258
ENSRNOG00000002776	10.40068412	10.07520612	10.02300509	9.87462441	9.773240426	9.795548523
ENSRNOG00000002784	9.798960226	9.827128373	9.835542909	9.799522157	9.713422412	9.902323259
ENSRNOG00000002791	11.2743985	11.351474	11.3789412	11.34284106	10.98563062	11.24452555
ENSRNOG00000002792	8.722744296	9.159430636	8.739653013	8.99744169	8.666566356	8.841826537
ENSRNOG00000002793	9.454516084	9.665449188	9.671680391	9.512663098	9.252503362	9.392004002
ENSRNOG00000002794	10.19232229	10.28818497	10.09062357	10.1440413	9.961811385	10.35943356
ENSRNOG00000002802	8.338564085	8.41529052	8.332130649	8.539418705	7.962565582	8.42215274
ENSRNOG00000002812	9.431858873	9.477824711	9.054548055	9.386025687	9.342980401	9.316927606
ENSRNOG00000002818	11.07093845	11.08142469	11.04467464	10.9895984	11.12612314	11.11158174
ENSRNOG00000002820	9.286462061	9.282446062	9.211497709	9.205547911	9.264680207	9.342436357
ENSRNOG00000002823	9.862737949	10.16616773	9.861338536	9.799523731	9.82564435	9.979945413
ENSRNOG00000002833	9.031595442	9.047077054	8.895012644	9.22716494	9.145843837	9.236073038
ENSRNOG00000002838	9.46988946	9.357823177	9.404046041	9.533859186	9.734668349	9.518510955
ENSRNOG00000002840	14.4778981	14.34234169	14.38645768	14.45084425	14.6863632	14.50171714
ENSRNOG00000002841	10.23437101	10.2871478	10.11046679	10.30356442	10.22698898	10.20459458
ENSRNOG00000002843	10.169512	10.34887665	10.29713005	10.23979124	10.01406358	10.11243883
ENSRNOG00000002848	10.30604888	10.31712704	10.16693866	10.31151962	10.50765588	10.27953902
ENSRNOG00000002851	8.681178195	9.102220694	9.236291203	8.735733675	9.220253504	8.888787705
ENSRNOG00000002855	9.613613991	9.437071931	9.498960641	9.500209971	9.414050266	9.507566457
ENSRNOG00000002862	9.738607836	9.715450664	9.690006715	9.862148126	9.653714923	9.902843614
ENSRNOG00000002863	10.13732811	10.31985695	10.13933892	10.14404215	10.32433658	10.50638553
ENSRNOG00000002864	9.230533496	9.301496989	9.573294523	9.448128295	9.303954271	9.280499681
ENSRNOG00000002878	10.48325957	10.74104552	10.54389095	10.59089522	10.30465303	10.76092432
ENSRNOG00000002879	10.02284934	9.809513859	9.849475622	10.07841659	9.951612024	9.974291944
ENSRNOG00000002881	8.210342764	8.107568308	8.224124445	8.091306628	8.138298143	8.262086024
ENSRNOG00000002886	10.14723226	10.20605678	10.11621632	10.09130149	9.875653247	10.11200121
ENSRNOG00000002889	9.739096636	9.798936615	9.92721011	9.754169127	9.817180483	10.0807803
ENSRNOG00000002896	13.41178412	13.53994403	13.17975481	13.47314599	13.28880541	13.15790346
ENSRNOG00000002911	10.03196068	9.893745612	9.974893571	10.0938128	10.06651433	10.00726371
ENSRNOG00000002916	11.02220813	10.99628852	11.02739671	10.82191924	11.04460408	10.95815671
ENSRNOG00000002919	10.1955297	10.42108058	10.22344323	10.32296465	10.13256737	10.59841605
ENSRNOG00000002922	8.461243276	8.246584733	8.356202727	8.452525659	8.318984811	8.398402942
ENSRNOG00000002925	6.850631426	6.869787326	6.936725165	7.025333107	6.859257828	7.086450013
ENSRNOG00000002928	9.153591705	9.416271969	9.071350816	9.166276367	9.605292537	9.24741861
ENSRNOG00000002934	12.14992388	11.94425106	11.61574549	12.05083893	12.05044323	11.94915897
ENSRNOG00000002937	10.40280215	10.60874523	10.47328901	10.6082994	10.51827259	10.70594911
ENSRNOG00000002946	11.20186325	11.169044	11.0384288	11.28264223	11.09207117	11.30407672
ENSRNOG00000002948	9.982654974	9.958700971	9.787268215	9.826219259	9.465623522	9.677667609
ENSRNOG00000002953	10.77870014	11.04994983	10.9571227	10.80247485	10.73247973	11.02586067
ENSRNOG00000002964	10.50989883	10.46199771	10.49725431	10.63885627	10.45906183	10.54031154
ENSRNOG00000002968	6.808847897	7.13253986	6.856774783	6.825005181	6.640138598	6.839809439
ENSRNOG00000002969	9.358146901	9.52971268	9.464022822	9.405129669	9.31185383	9.378902683
ENSRNOG00000002970	10.11345308	10.15844718	10.06848823	9.883097521	10.09327215	10.13316133
ENSRNOG00000002978	9.465395035	9.298436796	9.402512621	9.329615531	9.265788775	9.712901965
ENSRNOG00000002983	12.52755125	12.5147752	12.57754607	12.54548318	12.39370141	12.51314058
ENSRNOG00000002989	10.34919731	10.36709896	10.30250281	10.26051301	10.33120087	10.40585237
ENSRNOG00000003026	11.46750555	11.51385668	11.52870925	11.55899267	11.50314369	11.36751013
ENSRNOG00000003029	13.11248449	13.06473271	13.14940537	13.16044966	13.16034054	12.99112621
ENSRNOG00000003031	9.548680324	9.719387061	9.694021463	9.559506136	9.57945035	9.799309441
ENSRNOG00000003041	10.57389583	10.90584081	10.78676524	10.45563093	10.80785534	10.76570664
ENSRNOG00000003063	9.789164402	10.15991112	10.07579582	9.88869728	9.77619948	9.753005819
ENSRNOG00000003064	9.056949116	9.311233724	9.177782185	9.053215884	9.047648841	8.254178577
ENSRNOG00000003069	7.876438703	7.15817455	7.468732045	7.678338945	7.438494451	7.611031851
ENSRNOG00000003070	11.81672364	11.76427144	11.76687855	11.74195489	11.78596075	11.69130414
ENSRNOG00000003084	10.91069666	10.70804799	10.69278178	10.49953193	10.62780952	10.59844993
ENSRNOG00000003085	9.269632306	9.268319964	8.806595987	9.13202125	9.103218821	9.145640595
ENSRNOG00000003119	9.38034294	9.591723134	9.554560341	9.570988119	9.573741239	9.627471579
ENSRNOG00000003129	10.64574002	10.6210679	10.5983624	10.25725806	10.63197436	10.58129068
ENSRNOG00000003132	11.1813521	11.13825829	11.1963864	11.12842136	11.09420765	11.17883224
ENSRNOG00000003134	9.205052894	9.103699061	9.270028213	9.26717345	9.383760556	9.422630393
ENSRNOG00000003139	11.45932841	11.27466382	11.2324703	11.17145328	11.23774471	11.36113581
ENSRNOG00000003144	9.856060034	10.13721022	9.977101339	9.801637392	9.862962329	9.958052842
ENSRNOG00000003147	12.56451729	12.89444335	12.98109061	13.28256248	12.55533672	12.42715133
ENSRNOG00000003148	10.73846436	10.97829066	10.65430726	10.4063661	10.97597556	10.82177582
ENSRNOG00000003149	10.25334012	10.49787258	10.45164632	10.27393987	10.46756054	10.50363614
ENSRNOG00000003171	10.2518123	10.29306906	10.26093132	10.28511276	10.10539572	10.39355912
ENSRNOG00000003183	9.975947503	9.945069656	9.999295634	10.02439593	9.996922263	10.09898425
ENSRNOG00000003189	11.54635254	11.58161686	11.45783763	11.56145482	11.31238853	11.63736017
ENSRNOG00000003209	9.460433553	9.464322757	9.51883625	9.471868148	9.393346526	9.437989172
ENSRNOG00000003213	11.77646255	11.83606098	11.8523829	11.69793301	11.80628034	12.01963979
ENSRNOG00000003217	11.34208699	11.75838439	11.8175163	11.56523025	11.63240733	11.40754189
ENSRNOG00000003221	6.812466892	8.393872678	8.346130448	8.395784771	8.070147046	8.356369365
